SampleID,label,Actinomyces,Alloscardovia,Bifidobacterium,Scardovia,Corynebacterium,Lawsonella,Rothia,Atopobium,Bacteroides,F0058,Porphyromonas,Alloprevotella,Prevotella,Prevotella_7,Rikenellaceae RC9 gut group,Tannerella,Capnocytophaga,Bergeyella,Campylobacter,Bacillus,Solobacterium,Abiotrophia,Dolosigranulum,Granulicatella,Enterococcus,Lacticaseibacillus,Lactobacillus,Limosilactobacillus,Lactococcus,Streptococcus,Mycoplasma,Gemella,Staphylococcus,Butyrivibrio,Catonella,Howardella,Johnsonella,Lachnoanaerobaculum,Oribacterium,Shuttleworthia,Stomatobaculum,Peptococcus,[Eubacterium] brachy group,[Eubacterium] nodatum group,Mogibacterium,Anaerococcus,Finegoldia,Parvimonas,Peptoniphilus,[Eubacterium] yurii group,Filifactor,Peptostreptococcus,Centipeda,Selenomonas,Anaeroglobus,Dialister,Megasphaera,Veillonella,Fusobacterium,Leptotrichia,Streptobacillus,Candidatus Saccharimonas,TM7x,Rhizobium,Bordetella,Burkholderia,Lautropia,Eikenella,Kingella,Neisseria,Cardiobacterium,Escherichia-Shigella,Klebsiella,Actinobacillus,Aggregatibacter,Haemophilus,Halomonas,Acinetobacter,Moraxella,Pseudomonas,Rhodanobacter,Stenotrophomonas,Treponema,Fretibacterium
ERX2230951,Healthy,0.00254533884823417,0,0,0,0.695832007636017,0.00159083678014636,0.00827235125676106,0,0,0,0.00636334712058543,0,0.00636334712058543,0,0,0,0,0.00190900413617563,0,0.00604517976455616,0,0,0,0,0,0,0,0,0,0.0264078905504295,0,0.0066815144766147,0.0442252624880687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022271714922049,0,0.00922685332484887,0,0,0.00286350620426344,0,0,0,0,0,0,0.00540884505249761,0,0,0,0,0,0,0,0,0,0,0.00827235125676106,0,0.00413617562838053,0.00509067769646834,0,0,0.0044543429844098,0,0,0.0216353802099905,0,0,0,0,0
ERX2230952,Healthy,0,0,0,0,0,0,0,0,0,0,0,0,0.279053186938543,0.0034222158847854,0,0.00313703122771995,0,0,0.00998146299729075,0,0,0,0,0,0,0,0,0,0.0005703693141309,0.0138314558676743,0,0,0.00185370027092542,0,0,0,0,0,0,0,0,0.0392128903464994,0.00670183944103807,0,0,0,0,0.019677741337516,0,0,0,0,0,0,0,0.0074148010837017,0,0,0.374304862398403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128333095679452,0,0,0.181234849565093,0,0,0,0.0577498930557536,0
ERX2230953,Healthy,0,0,0,0,0.0483870967741936,0.0133481646273637,0.00444938820912125,0,0,0,0,0,0.0216907675194661,0.00556173526140156,0,0,0.00222469410456062,0.00333704115684093,0,0,0,0,0.256952169076752,0.0111234705228031,0,0,0,0,0,0.120689655172414,0,0.0172413793103448,0.109010011123471,0,0,0,0,0,0,0,0,0,0,0.0122358175750834,0,0.0494994438264739,0.00723025583982202,0,0.0339265850945495,0,0,0,0,0,0,0,0,0.0133481646273637,0.0122358175750834,0,0,0,0,0,0,0,0.00222469410456062,0,0,0.014460511679644,0,0,0,0,0.0161290322580645,0.0350389321468298,0,0.00389321468298109,0.0333704115684093,0.00166852057842047,0,0,0,0
ERX2230954,Healthy,0.00176139032409582,0,0,0,0.257045561296383,0.0631751996242367,0.0058713010803194,0,0,0,0,0.000821982151244716,0.07444809769845,0,0,0,0,0,0,0,0,0,0.304485674025364,0,0,0,0,0,0,0.0170267731329263,0,0.00481446688586191,0.0517848755284171,0,0,0,0,0.00058713010803194,0,0,0,0,0,0,0,0.0423907937999061,0.0255988727101926,0,0.0534288398309065,0,0,0,0,0,0,0.00669328323156411,0,0.00657585720995773,0.00211366838891498,0,0,0,0,0,0,0,0.000939408172851104,0,0,0.0019962423673086,0,0,0.0029356505401597,0,0,0.00833724753405355,0,0.00422733677782997,0.00058713010803194,0.00129168623767027,0,0,0,0
ERX2230955,Healthy,0.00744284954811271,0,0,0,0.3471557682084,0.0494417862838915,0,0,0,0,0,0,0,0,0,0,0,0.00637958532695375,0,0,0,0,0.0489101541733121,0,0,0.013290802764487,0,0,0,0,0,0.00265816055289739,0.206804891015417,0,0,0,0,0,0,0,0,0,0,0,0,0.0239234449760766,0,0,0,0,0,0,0,0.00265816055289739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013290802764487,0,0,0.0265816055289739,0,0,0.00691121743753323,0,0.0430622009569378,0.0834662413609782,0.00372142477405635,0,0,0.00425305688463583,0
ERX2230956,Healthy,0,0,0,0,0.636704119850187,0.0538143110585452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242065838754189,0,0,0,0,0,0,0,0,0.00137985412970629,0.0339049871870688,0,0,0,0,0,0,0,0,0,0,0,0,0.00256258624088311,0,0,0.000591366055588409,0,0,0,0,0,0,0,0,0.00118273211117682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985610092647349,0,0,0,0,0
ERX2230957,Healthy,0,0,0,0,0.0336341263330599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644556427985468,0,0,0,0,0,0,0.138169459744521,0,0,0.342200867221376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114848236259229,0,0,0.468065158795265,0,0,0,0,0
ERX2230958,Healthy,0,0,0,0,0.634727459718889,0.231230716489544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188549880013713,0,0,0,0,0,0,0,0,0,0.0215975317106616,0,0,0,0,0,0,0,0,0,0,0,0,0.0142269454919438,0.00497086047308879,0,0.0452519712032911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021426122728831,0,0,0,0,0,0.00257113472745972,0,0,0,0,0
ERX2230959,Healthy,0.0109918869405915,0,0,0,0.27793771264067,0.0913373462444386,0.0264328709761842,0,0,0,0,0.0185815231614761,0.00471080868882491,0.0083747710023554,0,0,0,0,0.000785134781470819,0,0,0,0.00235540434441246,0.0209369275058885,0,0.0039256739073541,0.0109918869405915,0,0,0.14655849254122,0,0.0494634912326616,0.0931693274012039,0,0,0,0,0,0,0,0,0,0.00209369275058885,0,0,0.00183198115676524,0,0.00444909709500131,0,0,0,0,0,0.00366396231353049,0,0,0,0.0303585448835383,0.00444909709500131,0,0,0,0,0,0,0,0.00157026956294164,0,0,0.0510337607956032,0,0,0,0,0.0112535985344151,0.0667364564250196,0.00130855796911803,0.00523423187647213,0.0154409840355928,0.00235540434441246,0,0,0,0.00235540434441246
ERX2230960,Healthy,0,0,0,0,0.487455197132617,0.283870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010752688172043,0,0,0,0.00197132616487455,0,0,0,0,0,0.134767025089606,0,0,0,0,0,0,0,0,0,0,0,0,0.00268817204301075,0.00161290322580645,0,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896057347670251,0,0,0,0,0,0,0.000896057347670251,0.00537634408602151,0.0444444444444444,0.00340501792114695,0,0,0,0
ERX2230961,Healthy,0,0,0,0,0,0,0,0,0,0,0,0.574862151845045,0,0,0.0497667185069984,0,0,0,0.00169659267637495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113106178424996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820019793581224,0.0148451859182808,0,0,0,0,0.143927612045808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141382723031246,0,0,0,0.132192846034215,0.0404354587869362
ERX2230962,Healthy,0.00941864241636895,0,0,0,0.0146151347840208,0.00389736927573888,0.0155894771029555,0,0,0,0,0.0211107502435856,0.00194868463786944,0,0,0,0.00617083468658655,0.0048717115946736,0,0,0,0,0,0.0159142578759337,0,0,0,0,0,0.0779473855147775,0,0.014939915556999,0.621630399480351,0,0,0,0,0,0,0,0,0,0,0,0,0.00909386164339071,0.0016239038648912,0,0,0,0.000974342318934719,0,0,0,0,0,0,0.0276063657031504,0,0,0,0,0,0.0016239038648912,0,0,0.00194868463786944,0,0,0.0552127314063007,0,0,0,0,0,0.0331276388437804,0,0.00292302695680416,0.0123416693731731,0,0,0,0,0
ERX2230963,Healthy,0,0,0,0,0.0100155169981662,0.000705318098462407,0,0,0,0,0,0,0,0,0,0,0.0607984200874594,0,0,0,0,0,0.0153759345464805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882211877556778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308929327126534,0,0,0,0,0
ERX2230964,Healthy,0.00292160363577341,0,0,0,0.221879565005681,0.00600551858464535,0.00373316020126603,0,0,0,0,0,0.0113617919168966,0,0,0,0,0,0.0118487258561922,0,0,0,0.412595357896445,0,0,0,0,0,0,0.024509008277877,0,0.000649245252394092,0.133906833306281,0,0,0,0,0,0,0,0,0,0,0,0,0.0352215549423795,0.013958772926473,0,0.0451225450413894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486933939295569,0,0,0,0,0,0,0.0136341503002759,0,0,0,0,0,0,0,0
ERX2230965,Healthy,0,0,0,0,0.307768529528339,0.0631193024177566,0,0,0,0,0,0,0,0.000594530321046373,0,0,0,0,0,0,0,0,0.425188267934998,0,0,0,0.00198176773682124,0,0,0.00227903289734443,0,0,0.0282401902497027,0,0,0,0,0,0,0,0,0,0,0,0,0.0060443915973048,0,0,0.00990883868410622,0,0,0,0,0,0,0.00138723741577487,0,0,0,0.000198176773682124,0,0,0,0,0,0,0,0,0,0.00148632580261593,0,0,0,0,0,0.00138723741577487,0,0,0.0687673404676972,0,0,0,0,0
ERX2230966,Healthy,0,0,0,0,0.23828217939567,0.00654294551510826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383059719248156,0,0,0,0,0,0,0,0,0,0.0285510349750178,0,0,0,0,0,0,0,0,0,0,0,0,0.013323816321675,0.00582916964073281,0,0.0542469664525339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611586961694028,0,0,0,0,0
ERX2230967,Healthy,0,0,0,0,0.132333299085585,0.00606185143326826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306174869002363,0,0,0,0,0,0,0,0,0,0.024863865200863,0,0,0,0,0,0,0,0,0,0,0,0,0.0106852974416932,0.00513716223158327,0,0.0456180006164595,0,0,0,0,0,0,0,0,0.00164389191410665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410972978526662,0.742319942463783,0,0,0,0,0
ERX2230968,Healthy,0,0,0,0,0.199960087806825,0.0760327279984035,0.00179604869287567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50768309718619,0,0,0,0,0,0,0.00119736579525045,0,0,0.0578726801037717,0,0,0,0,0,0,0,0,0,0,0,0,0.0157653163041309,0,0,0.0752344841349032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997804829375374,0,0,0,0,0,0.00139692676112552,0,0,0,0,0,0.0031929754540012,0,0.000997804829375374,0.04011175414089,0.00119736579525045,0,0,0,0
ERX2230969,Healthy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230970,Healthy,0,0,0,0,0.0185507246376812,0.0127536231884058,0,0,0,0,0.0428985507246377,0.00463768115942029,0.0927536231884058,0,0,0,0,0,0.00985507246376812,0,0,0,0,0,0,0.0063768115942029,0.00347826086956522,0,0,0.00869565217391304,0,0,0.0156521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15304347826087,0,0,0,0,0,0,0,0,0,0,0.00347826086956522,0,0,0.0249275362318841,0,0,0.371594202898551,0,0,0,0,0,0,0,0
ERX2230971,Healthy,0,0,0,0,0,0,0.0327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229508196721311,0.239344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295081967213115,0,0.059016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295081967213115,0,0,0.0327868852459016,0,0,0,0,0,0,0,0
ERX2230972,Healthy,0,0,0,0,0,0,0.0114025085518814,0,0.00456100342075257,0.00570125427594071,0.00912200684150513,0.0142531356898518,0.0518814139110604,0.0096921322690992,0,0.00399087799315849,0.0096921322690992,0,0.0416191562143672,0,0,0.00513112884834664,0,0.00855188141391106,0,0,0,0,0,0.123717217787913,0,0.0188141391106043,0.0364880273660205,0,0,0,0,0,0.0228050171037628,0,0,0,0,0,0,0,0,0.00855188141391106,0,0,0,0,0,0,0,0,0,0.106613454960091,0.0507411630558723,0.0364880273660205,0,0,0,0,0,0,0.0250855188141391,0,0,0.203534777651083,0,0,0,0,0,0.0444697833523375,0.00456100342075257,0,0,0.00342075256556442,0,0,0.00627137970353478,0.0119726339794755
ERX2230973,Healthy,0,0,0,0,0.0373333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230974,Healthy,0,0,0,0,0.704203191728478,0.00224769611148573,0.00337154416722859,0,0,0,0,0,0.00314677455608002,0,0,0,0.000674308833445718,0,0.000899078444594291,0,0,0,0.00359631377837716,0,0,0,0.00606877950101146,0,0,0.0328163632276916,0,0,0.0505731625084289,0,0,0,0,0,0,0,0,0,0,0,0,0.00854124522364576,0.00539447066756575,0,0.0409080692290402,0,0,0,0,0,0,0.000899078444594291,0,0.00292200494493145,0.00157338727804001,0,0,0,0,0,0,0,0,0,0,0.00404585300067431,0,0,0.00337154416722859,0,0,0.00224769611148573,0,0.00427062261182288,0,0.0024724657226343,0,0,0,0
ERX2230975,Healthy,0,0,0,0,0.119753777280358,0.00895355344152211,0.0240626748740907,0,0,0,0,0.021264689423615,0,0.00783435926133184,0,0,0,0,0,0,0,0,0,0.0330162283156128,0,0,0,0,0,0.0705092333519866,0,0.047006155567991,0.055400111919418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391717963066592,0,0,0,0,0.0738668158925574,0.00895355344152211,0,0,0,0,0.00279798545047566,0,0,0,0,0,0.0380526021264689,0,0,0.0139899272523783,0,0,0,0,0,0,0.0106323447118075,0,0,0,0
ERX2230976,Healthy,0,0,0,0,0.832007952286282,0.0106858846918489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149105367793241,0,0,0.129473161033797,0,0,0,0,0,0,0,0,0,0,0,0,0.00447316103379722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124254473161034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230977,Healthy,0,0,0,0,0.0705882352941176,0.0358823529411765,0.00470588235294118,0,0,0,0,0.00647058823529412,0.204117647058824,0,0,0,0.00176470588235294,0,0.0211764705882353,0,0,0,0.0647058823529412,0,0,0,0,0,0.00176470588235294,0.0170588235294118,0,0,0.0652941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0.0311764705882353,0.0282352941176471,0,0.04,0,0,0,0,0,0,0.0364705882352941,0,0,0,0.00764705882352941,0,0,0,0,0,0,0.0129411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0
ERX2230978,Healthy,0.0166914559576929,0,0,0,0.270203272186415,0.0338786977359114,0.00363576268385391,0,0,0,0,0,0.0998182118658073,0,0,0,0.00115683358122624,0,0.00627995372665675,0.00115683358122624,0,0,0.299454635597422,0,0,0,0,0,0,0.0145430507354156,0,0.00165261940175178,0.0424723186250207,0,0,0,0,0,0,0,0,0,0,0,0,0.022310361923649,0.0284250537101306,0,0.0252850768468022,0,0,0,0,0,0,0.0044620723847298,0,0.00380102462402909,0.00264419104280284,0.000495785820525533,0,0,0,0,0,0,0.00165261940175178,0,0,0.0123946455131383,0,0,0,0,0,0.0105767641712114,0,0.0029747149231532,0,0,0,0,0,0
ERX2230979,Healthy,0,0,0,0,0.355486099687449,0,0,0,0,0,0,0,0.000658002961013325,0,0,0,0,0,0,0,0,0,0.609804244119098,0,0,0,0,0,0,0,0,0,0.00542852442835993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279651258430663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822503701266656,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230980,Healthy,0,0,0,0,0.41495747873937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562531265632816,0,0,0,0,0,0,0,0,0,0.00300150075037519,0,0,0,0,0,0,0,0,0,0,0,0,0.00200100050025012,0,0,0.00575287643821911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230981,Healthy,0.00467289719626168,0,0,0,0,0.0225856697819315,0.0171339563862928,0,0,0,0,0,0,0,0,0,0,0.00389408099688473,0,0,0,0,0,0.0155763239875389,0,0,0,0,0,0.00934579439252336,0,0.00778816199376947,0.144859813084112,0,0,0,0,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545171339563863,0,0,0,0,0,0,0,0,0.0132398753894081,0,0,0,0,0.0264797507788162,0,0.0218068535825545,0,0,0,0
ERX2230982,Healthy,0.00337220739075453,0,0,0,0.0293663060278207,0.0626668540115217,0.000843051847688633,0,0,0,0,0.00140508641281439,0.0050583110861318,0.00955458760713784,0,0,0,0,0,0,0,0,0.0732050021076296,0,0,0,0.000983560488970072,0,0,0.0203737529858086,0,0.00407475059716173,0.657439932555852,0,0,0,0,0,0,0,0,0,0,0,0,0.0122242517914852,0.0018266123366587,0,0.00604187157510187,0,0,0,0.00112406913025151,0,0,0,0.000562034565125755,0.0151749332583954,0.00547983700997611,0,0,0,0,0,0,0,0,0,0,0.00393424195588029,0,0,0.00955458760713784,0,0,0.0164395110299283,0,0.0126457777153295,0,0,0,0,0,0
ERX2230983,Healthy,0.00329566854990584,0,0,0,0.00470809792843691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720338983050848,0,0,0,0,0,0,0.86864406779661,0,0,0.0112994350282486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103578154425612,0,0,0,0,0,0,0,0,0.0164783427495292,0,0,0,0,0
ERX2230984,Healthy,0,0,0,0,0.160435497124076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545603944124897,0,0,0,0,0,0,0.00205423171733772,0,0,0.0180772391125719,0,0,0,0,0,0,0,0,0,0,0,0,0.00410846343467543,0,0,0,0,0,0,0,0,0,0,0,0.000616269515201315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000616269515201315,0.241988496302383,0.000616269515201315,0,0,0,0
ERX2230985,Healthy,0,0,0,0,0.0935143288084465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603318250377074,0,0,0.0196078431372549,0,0.0150829562594268,0.0693815987933635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024132730015083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754147812971342,0.052790346907994,0,0,0,0,0
ERX2230986,Healthy,0,0,0,0,0.277918424753868,0.0815752461322082,0,0,0,0,0.000562587904360056,0,0,0,0,0,0,0,0,0,0,0,0.0106891701828411,0.00872011251758087,0,0,0.00140646976090014,0,0,0.0284106891701828,0,0.00253164556962025,0.123488045007032,0,0,0,0,0,0,0,0,0,0,0,0,0.0275668073136428,0.0945147679324895,0,0.109704641350211,0,0,0,0,0,0,0,0,0.00984528832630098,0,0,0,0,0,0,0,0,0,0,0,0.00956399437412096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230987,Healthy,0,0,0,0,0.0236284188379997,0.00388412364460269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122997248745752,0,0,0,0,0,0,0,0,0,0.0098721475966985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201003398608189,0,0,0.746884609160058,0,0,0,0,0
ERX2230988,Healthy,0,0,0,0,0.0794805194805195,0,0,0,0,0,0,0,0.00155844155844156,0,0,0,0,0,0,0,0,0,0.122424242424242,0,0.0148917748917749,0,0.00173160173160173,0,0,0.0122943722943723,0,0.00207792207792208,0.554285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019047619047619,0,0,0,0,0,0,0,0,0,0,0,0.00363636363636364,0,0,0,0,0,0.0070995670995671,0,0.00121212121212121,0.000692640692640693,0.00103896103896104,0,0,0,0
ERX2230989,Healthy,0,0,0,0,0.512023460410557,0.0721407624633431,0,0,0,0,0,0,0,0.00205278592375367,0,0,0,0,0,0,0,0,0.233431085043988,0,0,0.000782013685239492,0,0,0,0,0,0.00117302052785924,0.0988269794721408,0,0,0,0,0,0,0,0,0,0,0,0,0.0211143695014663,0.0032258064516129,0,0.00371456500488759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428152492668622,0,0,0,0,0
ERX2230990,Healthy,0,0,0,0,0.152960526315789,0,0.00287828947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45764802631579,0,0,0.0102796052631579,0.00370065789473684,0,0,0.0674342105263158,0,0,0.241365131578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0,0,0,0.0263157894736842,0.000822368421052632,0,0,0.00534539473684211,0,0,0,0
ERX2230991,Healthy,0,0,0,0,0.763177045430918,0,0,0,0,0,0,0,0.000727726374883044,0,0,0,0,0,0,0,0,0,0.230377378105832,0,0,0,0,0,0,0.000415843642790311,0,0,0.00259902276743944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166337457116124,0,0,0,0,0
ERX2230992,Healthy,0,0,0,0,0.154606178680768,0,0,0,0,0,0,0,0,0.000695797383801837,0,0,0,0,0,0,0,0,0.623016977456165,0,0,0,0.00125243529084331,0,0,0.0154467019204008,0,0.00111327581408294,0.0411912051210688,0,0,0,0,0,0,0,0,0,0,0,0,0.00403562482605065,0.000417478430281102,0,0.0144725855830782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000834956860562204,0,0,0,0,0,0.00264403005844698,0,0,0,0,0,0.0153075424436404,0.000278318953520735,0.027275257445032,0,0.00125243529084331,0,0,0,0
ERX2230994,Healthy,0,0,0,0,0,0.017274472168906,0,0,0,0,0,0.00575815738963532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846449136276391,0,0,0.0297504798464491,0,0,0,0,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959692898272553,0,0,0,0,0,0.00575815738963532,0,0,0,0,0,0,0,0
ERX2230995,Healthy,0.0221606648199446,0,0,0,0.0676691729323308,0.140878512069648,0.0482785912148793,0,0,0,0,0.00395726157499011,0,0,0,0,0,0,0,0,0,0,0.00237435694499406,0.0138504155124654,0,0,0.0245350217649387,0,0,0.230312623664424,0,0.0886426592797784,0.148793035219628,0,0,0,0,0,0,0,0,0,0,0,0,0.0300751879699248,0,0,0,0,0,0,0,0,0,0,0,0.0478828650573803,0.0102888800949743,0.00237435694499406,0,0,0,0,0,0,0,0,0,0.0656905421448358,0,0,0,0,0,0.0308666402849228,0,0,0,0,0,0.00118717847249703,0,0
ERX2230996,Healthy,0,0,0,0,0.572147651006711,0.011744966442953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190436241610738,0,0,0,0,0,0,0.00587248322147651,0,0,0.087248322147651,0,0,0,0,0,0,0,0,0,0,0,0,0.0134228187919463,0,0,0.00838926174496644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587248322147651,0,0,0,0,0,0,0.0159395973154362,0.0109060402684564,0.0176174496644295,0.00922818791946309,0,0,0,0
ERX2230997,Healthy,0,0,0,0,0.316046821751371,0.0109645873462735,0.00103719069491777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017780411912876,0.54985923840569,0,0,0,0,0,0,0,0,0.000889020595643799,0.048599792561861,0,0,0,0,0,0,0,0,0,0,0,0,0.00681582456660246,0,0,0.00385242258112313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651948436805453,0,0,0,0,0,0,0,0,0.0321529115424507,0,0,0,0,0
ERX2230998,Healthy,0,0,0,0,0.0415584415584416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431168831168831,0,0,0,0,0,0,0,0,0,0.496103896103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERX2230999,Healthy,0,0,0,0,0.0665047636839156,0,0,0,0,0,0,0,0.00168130020549225,0,0,0,0,0,0,0,0,0,0.52138987483654,0,0,0,0,0,0,0,0,0,0.369512422940407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373622267887166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560433401830749,0,0.00410984494675883,0.0203624135998505,0,0,0,0,0
ERX2231000,Healthy,0,0,0,0,0.0447879508521601,0.00554894966309949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887831946095917,0,0,0,0,0
